Name_ID,ID,Pos
Seahawks  (9646522),9646522,DST
Jaguars  (9646060),9646060,DST
Vikings  (9646228),9646228,DST
Panthers  (9645864),9645864,DST
Broncos  (9646429),9646429,DST
Bills  (9645770),9645770,DST
Steelers  (9646327),9646327,DST
Titans  (9645932),9645932,DST
Ravens  (9646261),9646261,DST
Rams  (9646092),9646092,DST
Saints  (9645993),9645993,DST
Dolphins  (9646161),9646161,DST
Cardinals  (9646130),9646130,DST
Bengals  (9646297),9646297,DST
Chargers  (9646461),9646461,DST
Bears  (9645834),9645834,DST
Giants  (9646491),9646491,DST
Jets  (9646195),9646195,DST
Cowboys  (9646361),9646361,DST
Colts  (9646027),9646027,DST
Buccaneers  (9645800),9645800,DST
Packers  (9645963),9645963,DST
Browns  (9645900),9645900,DST
49ers  (9646394),9646394,DST
Dak Prescott (9646328),9646328,QB
Drew Brees (9645964),9645964,QB
Cam Newton (9645835),9645835,QB
Marcus Mariota (9645901),9645901,QB
Tyrod Taylor (9645737),9645737,QB
Russell Wilson (9646492),9646492,QB
Carson Palmer (9646093),9646093,QB
Jared Goff (9646061),9646061,QB
Ben Roethlisberger (9646298),9646298,QB
Brett Hundley (9645934),9645934,QB
Jameis Winston (9645771),9645771,QB
Philip Rivers (9646430),9646430,QB
C.J. Beathard (9646363),9646363,QB
Blake Bortles (9646028),9646028,QB
Trevor Siemian (9646395),9646395,QB
Josh McCown (9646162),9646162,QB
Case Keenum (9646197),9646197,QB
Andy Dalton (9646262),9646262,QB
DeShone Kizer (9645866),9645866,QB
Jacoby Brissett (9645994),9645994,QB
Eli Manning (9646462),9646462,QB
Jay Cutler (9646131),9646131,QB
Mitchell Trubisky (9645801),9645801,QB
Le'Veon Bell (9646301),9646301,RB
Antonio Brown (9646309),9646309,WR
Todd Gurley II (9646064),9646064,RB
Ezekiel Elliott (9646331),9646331,RB
A.J. Green (9646273),9646273,WR
LeSean McCoy (9645740),9645740,RB
Melvin Gordon (9646433),9646433,RB
Mark Ingram (9645969),9645969,RB
Christian McCaffrey (9645838),9645838,RB
Michael Thomas (9645975),9645975,WR
Larry Fitzgerald (9646110),9646110,WR
Jordan Howard (9645804),9645804,RB
Dez Bryant (9646341),9646341,WR
Demaryius Thomas (9646411),9646411,WR
Mike Evans (9645782),9645782,WR
Jarvis Landry (9646141),9646141,WR
Jay Ajayi (9646133),9646133,RB
Adam Thielen (9646208),9646208,WR
Carlos Hyde (9646364),9646364,RB
Alvin Kamara (9645967),9645967,RB
Doug Baldwin (9646504),9646504,WR
Chris Ivory (9646032),9646032,RB
Jordy Nelson (9645945),9645945,WR
Pierre Garcon (9646372),9646372,WR
Jerick McKinnon (9646202),9646202,RB
Doug Martin (9645774),9645774,RB
Rishard Matthews (9645912),9645912,WR
Kelvin Benjamin (9645848),9645848,WR
Duke Johnson Jr. (9645868),9645868,RB
C.J. Anderson (9646399),9646399,RB
Adrian Peterson (9646100),9646100,RB
Jimmy Graham (9646514),9646514,TE
Davante Adams (9645949),9645949,WR
T.Y. Hilton (9646007),9646007,WR
Javorius Allen (9646231),9646231,RB
Joe Mixon (9646265),9646265,RB
Delanie Walker (9645924),9645924,TE
Derrick Henry (9645906),9645906,RB
Hunter Henry (9646453),9646453,TE
Austin Seferian-Jenkins (9646189),9646189,TE
Devin Funchess (9645850),9645850,WR
DeSean Jackson (9645784),9645784,WR
Ty Montgomery (9645935),9645935,RB
John Brown (9646114),9646114,WR
Jermaine Kearse (9646175),9646175,WR
Evan Engram (9646483),9646483,TE
Kenny Stills (9646145),9646145,WR
Marqise Lee (9646042),9646042,WR
Cameron Brate (9645792),9645792,TE
Cooper Kupp (9646074),9646074,WR
Eric Decker (9645914),9645914,WR
Keenan Allen (9646443),9646443,WR
Randall Cobb (9645947),9645947,WR
Sterling Shepard (9646473),9646473,WR
Robert Woods (9646076),9646076,WR
Bennie Fowler (9646413),9646413,WR
Robby Anderson (9646177),9646177,WR
Ted Ginn Jr. (9645979),9645979,WR
Kyle Rudolph (9646220),9646220,TE
Allen Hurns (9646040),9646040,WR
George Kittle (9646384),9646384,TE
Sammy Watkins (9646072),9646072,WR
Martavis Bryant (9646311),9646311,WR
Tyrell Williams (9646445),9646445,WR
Orleans Darkwa (9646467),9646467,RB
Frank Gore (9645997),9645997,RB
Marlon Mack (9645999),9645999,RB
Jason Witten (9646353),9646353,TE
Tarik Cohen (9645806),9645806,RB
Jordan Matthews (9645750),9645750,WR
JuJu Smith-Schuster (9646313),9646313,WR
DeMarco Murray (9645904),9645904,RB
Matt Forte (9646169),9646169,RB
Ricardo Louis (9645882),9645882,WR
Aaron Jones (9645937),9645937,RB
Jack Doyle (9646017),9646017,TE
Benjamin Watson (9646253),9646253,TE
Bilal Powell (9646165),9646165,RB
Isaiah Crowell (9645870),9645870,RB
Tyler Kroft (9646287),9646287,TE
Kendall Wright (9645814),9645814,WR
Zach Miller (9645824),9645824,TE
Tyler Lockett (9646508),9646508,WR
Jaron Brown (9646112),9646112,WR
DeVante Parker (9646143),9646143,WR
Adam Humphries (9645786),9645786,WR
Ed Dickson (9645860),9645860,TE
Paul Richardson (9646506),9646506,WR
Cole Beasley (9646343),9646343,WR
Nick O'Leary (9645768),9645768,TE
Alex Collins (9646233),9646233,RB
Jonathan Stewart (9645840),9645840,RB
Donte Moncrief (9646009),9646009,WR
Roger Lewis (9646475),9646475,WR
Jeremy Kerley (9646179),9646179,WR
Marquise Goodwin (9646374),9646374,WR
Martellus Bennett (9645957),9645957,TE
Giovani Bernard (9646267),9646267,RB
Zay Jones (9645752),9645752,WR
Kasen Williams (9645884),9645884,WR
Mike Wallace (9646243),9646243,WR
Terrance Williams (9646345),9646345,WR
Thomas Rawls (9646496),9646496,RB
Latavius Murray (9646200),9646200,RB
J.J. Nelson (9646116),9646116,WR
A.J. Derby (9646421),9646421,TE
Travis Benjamin (9646447),9646447,WR
Julius Thomas (9646155),9646155,TE
David Njoku (9645894),9645894,TE
Wayne Gallman (9646465),9646465,RB
Jonnu Smith (9645926),9645926,TE
Shane Vereen (9646469),9646469,RB
Jamaal Charles (9646401),9646401,RB
Brandon LaFell (9646275),9646275,WR
Coby Fleener (9645987),9645987,TE
Kenny Britt (9645878),9645878,WR
C.J. Prosise (9646494),9646494,RB
Charles Sims (9645778),9645778,RB
Taywan Taylor (9645918),9645918,WR
Rashard Higgins (9645886),9645886,WR
Gerald Everett (9646086),9646086,TE
Darren McFadden (9646335),9646335,RB
Jesse James (9646321),9646321,TE
Antonio Gates (9646455),9646455,TE
Tyler Higbee (9646090),9646090,TE
Michael Campanaro (9646245),9646245,WR
Tanner Gentry (9645820),9645820,WR
Josh Bellamy (9645818),9645818,WR
Eddie Lacy (9646498),9646498,RB
Jermaine Gresham (9646122),9646122,TE
Tavon Austin (9646078),9646078,WR
Matt Breida (9646366),9646366,RB
Brice Butler (9646347),9646347,WR
Mike Williams (9646449),9646449,WR
Trent Taylor (9646376),9646376,WR
Tre McBride (9645822),9645822,WR
Michael Floyd (9646210),9646210,WR
Laquon Treadwell (9646212),9646212,WR
Marcedes Lewis (9646054),9646054,TE
Eli Rogers (9646315),9646315,WR
Brandon Coleman (9645981),9645981,WR
Aldrick Robinson (9646378),9646378,WR
J.D. McKissic (9646500),9646500,RB
Seth DeValve (9645896),9645896,TE
Jordan Taylor (9646415),9646415,WR
Corey Grant (9646036),9646036,RB
Elijah McGuire (9646167),9646167,RB
Andre Holmes (9645754),9645754,WR
Tavarres King (9646481),9646481,WR
Dion Sims (9645830),9645830,TE
Austin Ekeler (9646441),9646441,RB
O.J. Howard (9645794),9645794,TE
Keelan Cole (9646046),9646046,WR
Kamar Aiken (9646015),9646015,WR
Chris Godwin (9645788),9645788,WR
Brandon Tate (9645760),9645760,WR
Chris Moore (9646249),9646249,WR
Nick Boyle (9646257),9646257,TE
Geronimo Allison (9645951),9645951,WR
Luke Willson (9646516),9646516,TE
Leonte Carroo (9646151),9646151,WR
Virgil Green (9646423),9646423,TE
Vance McDonald (9646323),9646323,TE
Russell Shepard (9645852),9645852,WR
Bryce Treggs (9645890),9645890,WR
Devontae Booker (9646405),9646405,RB
John Ross (9646277),9646277,WR
